Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Size,Unit Price,Sales,Coffee Type Name,Roast Type Name,Loyalty Card,City,Postcode,Country_cust,Email_cust,Loyalty Card_cust,Phone Number,Coffee Type,Size_prod,Unit Price_prod,Profit
LIN-88046-551,2022-03-23,10725-45724-CO,R-L-0.5,4,Kandace Cragell,kcragellkk@google.com,Ireland,0.5,7.169999999999999,28.679999999999996,Robusta,Large,No,Dungarvan,T56,Ireland,kcragellkk@google.com,No,+353 (458) 634-2269,Rob,0.5,7.169999999999999,0.4301999999999999
PMV-54491-220,2019-04-11,87242-18006-IR,L-M-0.2,2,Lyon Ibert,libertkl@huffingtonpost.com,United States,0.2,4.365,8.73,Libriac,Medium,No,Sunnyvale,94089,United States,libertkl@huffingtonpost.com,No,+1 (408) 546-0790,Lib,0.2,4.365,0.56745
SKA-73676-005,2020-10-29,36572-91896-PP,L-M-1,4,Reese Lidgey,rlidgeykm@vimeo.com,United States,1.0,14.55,58.2,Libriac,Medium,No,Memphis,38188,United States,rlidgeykm@vimeo.com,No,+1 (901) 276-4141,Lib,1.0,14.55,1.8915000000000002
TKH-62197-239,2020-07-30,25181-97933-UX,A-D-0.5,3,Tersina Castagne,tcastagnekn@wikia.com,United States,0.5,5.97,17.91,Arabica,Dark,No,Orlando,32868,United States,tcastagnekn@wikia.com,No,+1 (407) 154-6967,Ara,0.5,5.97,0.5373
PKJ-30083-501,2021-12-27,76948-43532-JS,E-D-0.5,2,Jordana Halden,jhaldenkp@comcast.net,Ireland,0.5,7.29,14.58,Excelsa,Dark,No,Clones,H23,Ireland,jhaldenkp@comcast.net,No,+353 (278) 873-4395,Exc,0.5,7.29,0.8019000000000001
WTT-91832-645,2019-10-03,24344-88599-PP,A-M-1,3,Hussein Olliff,holliffkq@sciencedirect.com,Ireland,1.0,11.25,33.75,Arabica,Medium,No,Stradbally,Y34,Ireland,holliffkq@sciencedirect.com,No,+353 (203) 716-7239,Ara,1.0,11.25,1.0125
TRZ-94735-865,2019-02-05,54462-58311-YF,L-M-0.5,4,Teddi Quadri,tquadrikr@opensource.org,Ireland,0.5,8.73,34.92,Libriac,Medium,Yes,Ballina,F26,Ireland,tquadrikr@opensource.org,Yes,+353 (789) 442-3189,Lib,0.5,8.73,1.1349
UDB-09651-780,2020-08-31,90767-92589-LV,E-D-0.5,2,Felita Eshmade,feshmadeks@umn.edu,United States,0.5,7.29,14.58,Excelsa,Dark,No,Richmond,23203,United States,feshmadeks@umn.edu,No,+1 (804) 531-4136,Exc,0.5,7.29,0.8019000000000001
EHJ-82097-549,2021-01-13,27517-43747-YD,R-D-0.2,2,Melodie OIlier,moilierkt@paginegialle.it,Ireland,0.2,2.6849999999999996,5.369999999999999,Robusta,Dark,Yes,Glasnevin,D11,Ireland,moilierkt@paginegialle.it,Yes,+353 (675) 503-7567,Rob,0.2,2.6849999999999996,0.16109999999999997
NUU-03893-975,2020-01-17,41054-59693-XE,L-L-0.5,2,Vinny Shoebotham,vshoebothamkv@redcross.org,United States,0.5,9.51,19.02,Libriac,Large,No,Brooklyn,11254,United States,vshoebothamkv@redcross.org,No,+1 (212) 998-0802,Lib,0.5,9.51,1.2363
GVG-59542-307,2019-07-02,26314-66792-VP,E-M-1,2,Bran Sterke,bsterkekw@biblegateway.com,United States,1.0,13.75,27.5,Excelsa,Medium,Yes,Fort Worth,76198,United States,bsterkekw@biblegateway.com,Yes,+1 (682) 617-0470,Exc,1.0,13.75,1.5125
YLY-35287-172,2022-05-23,69410-04668-MA,A-D-0.5,5,Simone Capon,scaponkx@craigslist.org,United States,0.5,5.97,29.849999999999998,Arabica,Dark,No,Phoenix,85053,United States,scaponkx@craigslist.org,No,+1 (602) 619-0168,Ara,0.5,5.97,0.5373
DCI-96254-548,2022-06-14,94091-86957-HX,A-D-0.2,6,Jimmy Dymoke,jdymokeje@prnewswire.com,Ireland,0.2,2.985,17.91,Arabica,Dark,No,Beaumont,D17,Ireland,jdymokeje@prnewswire.com,No,+353 (390) 459-9269,Ara,0.2,2.985,0.26865
KHZ-26264-253,2021-07-20,24972-55878-KX,L-L-0.2,6,Foster Constance,fconstancekz@ifeng.com,United States,0.2,4.755,28.53,Libriac,Large,No,Dallas,75287,United States,fconstancekz@ifeng.com,No,+1 (214) 388-6754,Lib,0.2,4.755,0.61815
AAQ-13644-699,2022-06-03,46296-42617-OQ,R-D-1,4,Fernando Sulman,fsulmanl0@washington.edu,United States,1.0,8.95,35.8,Robusta,Dark,Yes,Asheville,28805,United States,fsulmanl0@washington.edu,Yes,+1 (828) 464-2678,Rob,1.0,8.95,0.5369999999999999
LWL-68108-794,2020-05-26,44494-89923-UW,A-D-0.5,3,Dorotea Hollyman,dhollymanl1@ibm.com,United States,0.5,5.97,17.91,Arabica,Dark,Yes,Billings,59112,United States,dhollymanl1@ibm.com,Yes,+1 (406) 851-1244,Ara,0.5,5.97,0.5373
JQT-14347-517,2019-07-26,11621-09964-ID,R-D-1,1,Lorelei Nardoni,lnardonil2@hao123.com,United States,1.0,8.95,8.95,Robusta,Dark,No,Saint Louis,63126,United States,lnardonil2@hao123.com,No,,Rob,1.0,8.95,0.5369999999999999
BMM-86471-923,2020-10-22,76319-80715-II,L-D-2.5,1,Dallas Yarham,dyarhaml3@moonfruit.com,United States,2.5,29.784999999999997,29.784999999999997,Libriac,Dark,Yes,Independence,64054,United States,dyarhaml3@moonfruit.com,Yes,+1 (816) 213-5248,Lib,2.5,29.784999999999997,3.8720499999999998
IXU-67272-326,2020-12-24,91654-79216-IC,E-L-0.5,5,Arlana Ferrea,aferreal4@wikia.com,United States,0.5,8.91,44.55,Excelsa,Large,No,Greensboro,27404,United States,aferreal4@wikia.com,No,,Exc,0.5,8.91,0.9801
ITE-28312-615,2019-09-06,56450-21890-HK,E-L-1,6,Chuck Kendrick,ckendrickl5@webnode.com,United States,1.0,14.85,89.1,Excelsa,Large,Yes,Monroe,71213,United States,ckendrickl5@webnode.com,Yes,,Exc,1.0,14.85,1.6335
ZHQ-30471-635,2019-04-08,40600-58915-WZ,L-M-0.5,5,Sharona Danilchik,sdanilchikl6@mit.edu,United Kingdom,0.5,8.73,43.650000000000006,Libriac,Medium,No,Halton,LS9,United Kingdom,sdanilchikl6@mit.edu,No,+44 (292) 975-0144,Lib,0.5,8.73,1.1349
ZVQ-26122-859,2019-11-28,77154-45038-IH,A-L-2.5,6,Bobby Folomkin,bfolomkinl8@yolasite.com,United States,2.5,29.784999999999997,178.70999999999998,Arabica,Large,Yes,Fargo,58122,United States,bfolomkinl8@yolasite.com,Yes,+1 (701) 278-8412,Ara,2.5,29.784999999999997,2.6806499999999995
MIU-01481-194,2019-07-21,08439-55669-AI,R-M-1,6,Rafferty Pursglove,rpursglovel9@biblegateway.com,United States,1.0,9.95,59.699999999999996,Robusta,Medium,Yes,Garland,75044,United States,rpursglovel9@biblegateway.com,Yes,+1 (214) 813-8745,Rob,1.0,9.95,0.597
MIU-01481-194,2019-07-21,08439-55669-AI,A-L-0.5,2,Rafferty Pursglove,rpursglovel9@biblegateway.com,United States,0.5,7.77,15.54,Arabica,Large,Yes,Garland,75044,United States,rpursglovel9@biblegateway.com,Yes,+1 (214) 813-8745,Ara,0.5,7.77,0.6992999999999999
UEA-72681-629,2021-03-12,24972-55878-KX,A-L-2.5,3,Foster Constance,fconstancekz@ifeng.com,United States,2.5,29.784999999999997,89.35499999999999,Arabica,Large,No,Dallas,75287,United States,fconstancekz@ifeng.com,No,+1 (214) 388-6754,Ara,2.5,29.784999999999997,2.6806499999999995
CVE-15042-481,2022-01-01,24972-55878-KX,R-L-1,2,Foster Constance,fconstancekz@ifeng.com,United States,1.0,11.95,23.9,Robusta,Large,No,Dallas,75287,United States,fconstancekz@ifeng.com,No,+1 (214) 388-6754,Rob,1.0,11.95,0.717
EJA-79176-833,2020-03-22,91509-62250-GN,R-M-2.5,6,Dalia Eburah,deburahld@google.co.jp,United Kingdom,2.5,22.884999999999998,137.31,Robusta,Medium,No,Birmingham,B12,United Kingdom,deburahld@google.co.jp,No,+44 (607) 596-3921,Rob,2.5,22.884999999999998,1.3730999999999998
AHQ-40440-522,2020-09-18,83833-46106-ZC,A-D-1,1,Martie Brimilcombe,mbrimilcombele@cnn.com,United States,1.0,9.95,9.95,Arabica,Dark,No,Springfield,22156,United States,mbrimilcombele@cnn.com,No,,Ara,1.0,9.95,0.8954999999999999
TID-21626-411,2019-01-03,19383-33606-PW,R-L-0.5,3,Suzanna Bollam,sbollamlf@list-manage.com,United States,0.5,7.169999999999999,21.509999999999998,Robusta,Large,No,Littleton,80126,United States,sbollamlf@list-manage.com,No,+1 (303) 746-0415,Rob,0.5,7.169999999999999,0.4301999999999999
BZE-96093-118,2021-10-19,43452-18035-DH,L-M-0.2,2,Alva Filipczak,afilipczaklh@ning.com,Ireland,0.2,4.365,8.73,Libriac,Medium,No,Moycullen,A41,Ireland,afilipczaklh@ning.com,No,+353 (176) 447-3656,Lib,0.2,4.365,0.56745
FND-99527-640,2021-07-19,89574-96203-EP,E-L-0.5,2,Rhetta Elnaugh,relnaughlj@comsenz.com,United States,0.5,8.91,17.82,Excelsa,Large,Yes,San Diego,92191,United States,relnaughlj@comsenz.com,Yes,+1 (619) 728-2474,Exc,0.5,8.91,0.9801
ASG-27179-958,2021-12-10,12607-75113-UV,A-M-0.5,3,Jule Deehan,jdeehanlk@about.me,United States,0.5,6.75,20.25,Arabica,Medium,No,Dallas,75216,United States,jdeehanlk@about.me,No,+1 (972) 327-1194,Ara,0.5,6.75,0.6074999999999999
YKX-23510-272,2019-03-17,56991-05510-PR,A-L-2.5,2,Janella Eden,jedenll@e-recht24.de,United States,2.5,29.784999999999997,59.56999999999999,Arabica,Large,No,Joliet,60435,United States,jedenll@e-recht24.de,No,,Ara,2.5,29.784999999999997,2.6806499999999995
FSA-98650-921,2020-02-28,01841-48191-NL,L-L-0.5,2,Cam Jewster,cjewsterlu@moonfruit.com,United States,0.5,9.51,19.02,Libriac,Large,Yes,Dayton,45426,United States,cjewsterlu@moonfruit.com,Yes,+1 (937) 925-7390,Lib,0.5,9.51,1.2363
ZUR-55774-294,2020-06-03,33269-10023-CO,L-D-1,6,Ugo Southerden,usoutherdenln@hao123.com,United States,1.0,12.95,77.69999999999999,Libriac,Dark,Yes,Clearwater,34620,United States,usoutherdenln@hao123.com,Yes,+1 (786) 490-0037,Lib,1.0,12.95,1.6835
YVH-19865-819,2019-11-09,08946-56610-IH,L-L-2.5,4,Lacee Burtenshaw,lburtenshawlp@shinystat.com,United States,2.5,36.455,145.82,Libriac,Large,No,Lawrenceville,30045,United States,lburtenshawlp@shinystat.com,No,+1 (678) 536-4251,Lib,2.5,36.455,4.7391499999999995
NNF-47422-501,2020-03-07,20260-32948-EB,E-L-0.2,6,Adorne Gregoratti,agregorattilq@vistaprint.com,Ireland,0.2,4.455,26.73,Excelsa,Large,No,Malahide,K36,Ireland,agregorattilq@vistaprint.com,No,+353 (773) 508-6581,Exc,0.2,4.455,0.49005
RJI-71409-490,2021-04-26,31613-41626-KX,L-M-0.5,5,Chris Croster,ccrosterlr@gov.uk,United States,0.5,8.73,43.650000000000006,Libriac,Medium,Yes,Tampa,33673,United States,ccrosterlr@gov.uk,Yes,+1 (813) 621-3097,Lib,0.5,8.73,1.1349
UZL-46108-213,2021-11-11,75961-20170-RD,L-L-1,2,Graeme Whitehead,gwhiteheadls@hp.com,United States,1.0,15.85,31.7,Libriac,Large,No,Nashville,37240,United States,gwhiteheadls@hp.com,No,,Lib,1.0,15.85,2.0605
AOX-44467-109,2021-06-15,72524-06410-KD,A-D-2.5,1,Haslett Jodrelle,hjodrellelt@samsung.com,United States,2.5,22.884999999999998,22.884999999999998,Arabica,Dark,No,Miami,33175,United States,hjodrellelt@samsung.com,No,+1 (305) 334-0992,Ara,2.5,22.884999999999998,2.0596499999999995
TZD-67261-174,2020-02-27,01841-48191-NL,E-D-2.5,1,Cam Jewster,cjewsterlu@moonfruit.com,United States,2.5,27.945,27.945,Excelsa,Dark,Yes,Dayton,45426,United States,cjewsterlu@moonfruit.com,Yes,+1 (937) 925-7390,Exc,2.5,27.945,3.07395
TYP-85767-944,2022-07-29,51497-50894-WU,R-M-2.5,2,Kaela Nottram,knottramlw@odnoklassniki.ru,Ireland,2.5,22.884999999999998,45.769999999999996,Robusta,Medium,Yes,Arklow,Y14,Ireland,knottramlw@odnoklassniki.ru,Yes,+353 (549) 358-7019,Rob,2.5,22.884999999999998,1.3730999999999998
GTT-73214-334,2019-01-20,98636-90072-YE,A-L-1,6,Nobe Buney,nbuneylx@jugem.jp,United States,1.0,12.95,77.69999999999999,Arabica,Large,No,Richmond,94807,United States,nbuneylx@jugem.jp,No,+1 (510) 973-7084,Ara,1.0,12.95,1.1655
WAI-89905-069,2022-02-21,47011-57815-HJ,A-L-0.5,3,Silvan McShea,smcshealy@photobucket.com,United States,0.5,7.77,23.31,Arabica,Large,No,Olympia,98506,United States,smcshealy@photobucket.com,No,+1 (360) 578-2262,Ara,0.5,7.77,0.6992999999999999
OJL-96844-459,2020-05-03,61253-98356-VD,L-L-0.2,5,Karylin Huddart,khuddartlz@about.com,United States,0.2,4.755,23.775,Libriac,Large,Yes,Arlington,76011,United States,khuddartlz@about.com,Yes,+1 (214) 931-4518,Lib,0.2,4.755,0.61815
VGI-33205-360,2019-03-21,96762-10814-DA,L-M-0.5,6,Jereme Gippes,jgippesm0@cloudflare.com,United Kingdom,0.5,8.73,52.38,Libriac,Medium,Yes,Twyford,LE14,United Kingdom,jgippesm0@cloudflare.com,Yes,+44 (185) 319-5850,Lib,0.5,8.73,1.1349
PCA-14081-576,2019-06-13,63112-10870-LC,R-L-0.2,5,Lukas Whittlesee,lwhittleseem1@e-recht24.de,United States,0.2,3.5849999999999995,17.924999999999997,Robusta,Large,No,Roanoke,24009,United States,lwhittleseem1@e-recht24.de,No,+1 (540) 413-9605,Rob,0.2,3.5849999999999995,0.21509999999999996
SCS-67069-962,2020-06-05,21403-49423-PD,A-L-2.5,5,Gregorius Trengrove,gtrengrovem2@elpais.com,United States,2.5,29.784999999999997,148.92499999999998,Arabica,Large,No,New Hyde Park,11044,United States,gtrengrovem2@elpais.com,No,+1 (516) 513-7620,Ara,2.5,29.784999999999997,2.6806499999999995
BDM-03174-485,2019-03-16,29581-13303-VB,R-L-0.5,4,Wright Caldero,wcalderom3@stumbleupon.com,United States,0.5,7.169999999999999,28.679999999999996,Robusta,Large,No,Anaheim,92825,United States,wcalderom3@stumbleupon.com,No,+1 (714) 117-5483,Rob,0.5,7.169999999999999,0.4301999999999999
FLI-11493-954,2022-07-09,80454-42225-FT,A-L-0.5,4,Jed Kennicott,jkennicottm5@yahoo.co.jp,United States,0.5,7.77,31.08,Arabica,Large,No,Tampa,33673,United States,jkennicottm5@yahoo.co.jp,No,+1 (813) 579-8389,Ara,0.5,7.77,0.6992999999999999
IWL-13117-537,2020-04-29,29129-60664-KO,R-D-0.2,3,Guenevere Ruggen,gruggenm6@nymag.com,United States,0.2,2.6849999999999996,8.055,Robusta,Dark,Yes,San Jose,95138,United States,gruggenm6@nymag.com,Yes,+1 (408) 211-2306,Rob,0.2,2.6849999999999996,0.16109999999999997
UMB-11223-710,2021-02-13,49012-12987-QT,R-D-0.2,6,Man Fright,mfrightm8@harvard.edu,Ireland,0.2,2.6849999999999996,16.11,Robusta,Dark,No,Daingean,E91,Ireland,mfrightm8@harvard.edu,No,+353 (955) 108-0675,Rob,0.2,2.6849999999999996,0.16109999999999997
LXR-09892-726,2020-07-13,50924-94200-SQ,R-D-2.5,2,Boyce Tarte,btartem9@aol.com,United States,2.5,20.584999999999997,41.169999999999995,Robusta,Dark,Yes,Olympia,98506,United States,btartem9@aol.com,Yes,+1 (360) 927-6561,Rob,2.5,20.584999999999997,1.2350999999999999
QXX-89943-393,2020-03-12,15673-18812-IU,R-D-0.2,4,Caddric Krzysztofiak,ckrzysztofiakma@skyrock.com,United States,0.2,2.6849999999999996,10.739999999999998,Robusta,Dark,No,Mesquite,75185,United States,ckrzysztofiakma@skyrock.com,No,+1 (972) 782-4187,Rob,0.2,2.6849999999999996,0.16109999999999997
WVS-57822-366,2020-05-04,52151-75971-YY,E-M-2.5,4,Darn Penquet,dpenquetmb@diigo.com,United States,2.5,31.624999999999996,126.49999999999999,Excelsa,Medium,No,Sacramento,94207,United States,dpenquetmb@diigo.com,No,,Exc,2.5,31.624999999999996,3.47875
KHG-33953-115,2021-12-13,78226-97287-JI,L-D-0.5,3,Koren Ferretti,kferrettimf@huffingtonpost.com,Ireland,0.5,7.77,23.31,Libriac,Dark,No,Balrothery,K32,Ireland,kferrettimf@huffingtonpost.com,No,+353 (526) 215-2582,Lib,0.5,7.77,1.0101
CNJ-56058-223,2020-08-11,40780-22081-LX,L-L-0.5,3,Alberta Balsdone,abalsdonemi@toplist.cz,United States,0.5,9.51,28.53,Libriac,Large,No,Largo,34643,United States,abalsdonemi@toplist.cz,No,+1 (863) 490-5370,Lib,0.5,9.51,1.2363
KHO-27106-786,2020-10-10,01603-43789-TN,A-M-1,6,Brice Romera,bromeramj@list-manage.com,Ireland,1.0,11.25,67.5,Arabica,Medium,Yes,Foxrock,D04,Ireland,bromeramj@list-manage.com,Yes,+353 (640) 110-9801,Ara,1.0,11.25,1.0125
KHO-27106-786,2020-10-10,01603-43789-TN,L-D-2.5,6,Brice Romera,bromeramj@list-manage.com,Ireland,2.5,29.784999999999997,178.70999999999998,Libriac,Dark,Yes,Foxrock,D04,Ireland,bromeramj@list-manage.com,Yes,+353 (640) 110-9801,Lib,2.5,29.784999999999997,3.8720499999999998
YAC-50329-982,2020-12-08,75419-92838-TI,E-M-2.5,1,Conchita Bryde,cbrydeml@tuttocitta.it,United States,2.5,31.624999999999996,31.624999999999996,Excelsa,Medium,Yes,Oklahoma City,73179,United States,cbrydeml@tuttocitta.it,Yes,+1 (405) 497-2199,Exc,2.5,31.624999999999996,3.47875
VVL-95291-039,2019-04-18,96516-97464-MF,E-L-0.2,2,Silvanus Enefer,senefermm@blog.com,United States,0.2,4.455,8.91,Excelsa,Large,No,Washington,20051,United States,senefermm@blog.com,No,+1 (202) 877-3473,Exc,0.2,4.455,0.49005
VUT-20974-364,2021-01-04,90285-56295-PO,R-M-0.5,6,Lenci Haggerstone,lhaggerstonemn@independent.co.uk,United States,0.5,5.97,35.82,Robusta,Medium,No,Atlanta,30351,United States,lhaggerstonemn@independent.co.uk,No,+1 (770) 779-0007,Rob,0.5,5.97,0.35819999999999996
SFC-34054-213,2019-03-10,08100-71102-HQ,L-L-0.5,4,Marvin Gundry,mgundrymo@omniture.com,Ireland,0.5,9.51,38.04,Libriac,Large,No,Castlebridge,R14,Ireland,mgundrymo@omniture.com,No,+353 (500) 164-9392,Lib,0.5,9.51,1.2363
UDS-04807-593,2019-11-29,84074-28110-OV,L-D-0.5,2,Bayard Wellan,bwellanmp@cafepress.com,United States,0.5,7.77,15.54,Libriac,Dark,No,Buffalo,14276,United States,bwellanmp@cafepress.com,No,,Lib,0.5,7.77,1.0101
RAU-17060-674,2020-06-26,12747-63766-EU,L-L-0.2,1,Caddric Atcheson,catchesonmr@xinhuanet.com,United States,0.2,4.755,4.755,Libriac,Large,Yes,Washington,20470,United States,catchesonmr@xinhuanet.com,Yes,+1 (202) 975-7723,Lib,0.2,4.755,0.61815
AOL-13866-711,2019-02-14,83490-88357-LJ,E-M-1,4,Eustace Stenton,estentonms@google.it,United States,1.0,13.75,55.0,Excelsa,Medium,Yes,Austin,78764,United States,estentonms@google.it,Yes,+1 (512) 819-1430,Exc,1.0,13.75,1.5125
NOA-79645-377,2020-11-09,53729-30320-XZ,R-D-0.5,5,Ericka Tripp,etrippmt@wp.com,United States,0.5,5.369999999999999,26.849999999999994,Robusta,Dark,No,Mesa,85205,United States,etrippmt@wp.com,No,+1 (602) 971-9708,Rob,0.5,5.369999999999999,0.32219999999999993
KMS-49214-806,2019-04-30,50384-52703-LA,E-L-2.5,4,Lyndsey MacManus,lmacmanusmu@imdb.com,United States,2.5,34.154999999999994,136.61999999999998,Excelsa,Large,No,Savannah,31416,United States,lmacmanusmu@imdb.com,No,+1 (912) 191-6620,Exc,2.5,34.154999999999994,3.7570499999999996
ABK-08091-531,2020-10-30,53864-36201-FG,L-L-1,3,Tess Benediktovich,tbenediktovichmv@ebay.com,United States,1.0,15.85,47.55,Libriac,Large,Yes,Albuquerque,87140,United States,tbenediktovichmv@ebay.com,Yes,+1 (505) 523-8113,Lib,1.0,15.85,2.0605
GPT-67705-953,2019-11-12,70631-33225-MZ,A-M-0.2,5,Correy Bourner,cbournermw@chronoengine.com,United States,0.2,3.375,16.875,Arabica,Medium,Yes,Charlotte,28299,United States,cbournermw@chronoengine.com,Yes,,Ara,0.2,3.375,0.30374999999999996
JNA-21450-177,2022-02-11,54798-14109-HC,A-D-1,3,Odelia Skerme,oskermen3@hatena.ne.jp,United States,1.0,9.95,29.849999999999998,Arabica,Dark,Yes,Oklahoma City,73167,United States,oskermen3@hatena.ne.jp,Yes,+1 (405) 615-0298,Ara,1.0,9.95,0.8954999999999999
MPQ-23421-608,2021-03-28,08023-52962-ET,E-M-0.5,5,Kandy Heddan,kheddanmy@icq.com,United States,0.5,8.25,41.25,Excelsa,Medium,Yes,Pensacola,32575,United States,kheddanmy@icq.com,Yes,+1 (850) 796-6812,Exc,0.5,8.25,0.9075
NLI-63891-565,2021-12-10,41899-00283-VK,E-M-0.2,5,Ibby Charters,ichartersmz@abc.net.au,United States,0.2,4.125,20.625,Excelsa,Medium,No,Washington,20470,United States,ichartersmz@abc.net.au,No,+1 (202) 710-9776,Exc,0.2,4.125,0.45375
HHF-36647-854,2021-11-05,39011-18412-GR,A-D-2.5,6,Adora Roubert,aroubertn0@tmall.com,United States,2.5,22.884999999999998,137.31,Arabica,Dark,Yes,Port Saint Lucie,34985,United States,aroubertn0@tmall.com,Yes,+1 (772) 366-6549,Ara,2.5,22.884999999999998,2.0596499999999995
SBN-16537-046,2020-02-29,60255-12579-PZ,A-D-0.2,1,Hillel Mairs,hmairsn1@so-net.ne.jp,United States,0.2,2.985,2.985,Arabica,Dark,No,Huntington,25705,United States,hmairsn1@so-net.ne.jp,No,+1 (304) 834-9665,Ara,0.2,2.985,0.26865
XZD-44484-632,2021-08-06,80541-38332-BP,E-M-1,2,Helaina Rainforth,hrainforthn2@blog.com,United States,1.0,13.75,27.5,Excelsa,Medium,No,Philadelphia,19172,United States,hrainforthn2@blog.com,No,+1 (215) 607-9440,Exc,1.0,13.75,1.5125
XZD-44484-632,2021-08-06,80541-38332-BP,A-D-0.2,2,Helaina Rainforth,hrainforthn2@blog.com,United States,0.2,2.985,5.97,Arabica,Dark,No,Philadelphia,19172,United States,hrainforthn2@blog.com,No,+1 (215) 607-9440,Ara,0.2,2.985,0.26865
IKQ-39946-768,2021-03-19,72778-50968-UQ,R-M-1,6,Isac Jesper,ijespern4@theglobeandmail.com,United States,1.0,9.95,59.699999999999996,Robusta,Medium,No,Naples,34114,United States,ijespern4@theglobeandmail.com,No,+1 (239) 918-0943,Rob,1.0,9.95,0.597
KMB-95211-174,2021-04-16,23941-30203-MO,R-D-2.5,4,Lenette Dwerryhouse,ldwerryhousen5@gravatar.com,United States,2.5,20.584999999999997,82.33999999999999,Robusta,Dark,Yes,Fort Worth,76105,United States,ldwerryhousen5@gravatar.com,Yes,+1 (682) 812-1698,Rob,2.5,20.584999999999997,1.2350999999999999
QWY-99467-368,2020-11-06,96434-50068-DZ,A-D-2.5,1,Nadeen Broomer,nbroomern6@examiner.com,United States,2.5,22.884999999999998,22.884999999999998,Arabica,Dark,No,Omaha,68117,United States,nbroomern6@examiner.com,No,+1 (402) 219-2018,Ara,2.5,22.884999999999998,2.0596499999999995
SRG-76791-614,2021-03-15,11729-74102-XB,E-L-0.5,1,Konstantine Thoumasson,kthoumassonn7@bloglovin.com,United States,0.5,8.91,8.91,Excelsa,Large,Yes,Tucson,85732,United States,kthoumassonn7@bloglovin.com,Yes,,Exc,0.5,8.91,0.9801
VSN-94485-621,2021-10-17,88116-12604-TE,A-D-0.2,4,Frans Habbergham,fhabberghamn8@discovery.com,United States,0.2,2.985,11.94,Arabica,Dark,No,Sparks,89436,United States,fhabberghamn8@discovery.com,No,+1 (775) 814-9362,Ara,0.2,2.985,0.26865
UKS-93055-397,2022-07-13,13082-41034-PD,A-D-2.5,5,Romain Avrashin,ravrashinna@tamu.edu,United States,2.5,22.884999999999998,114.42499999999998,Arabica,Dark,No,Washington,20067,United States,ravrashinna@tamu.edu,No,+1 (202) 973-9890,Ara,2.5,22.884999999999998,2.0596499999999995
AVH-56062-335,2021-11-21,18082-74419-QH,E-M-0.5,5,Miran Doidge,mdoidgenb@etsy.com,United States,0.5,8.25,41.25,Excelsa,Medium,No,Salinas,93907,United States,mdoidgenb@etsy.com,No,+1 (831) 955-4716,Exc,0.5,8.25,0.9075
HGE-19842-613,2022-01-13,49401-45041-ZU,R-L-0.5,4,Janeva Edinboro,jedinboronc@reverbnation.com,United States,0.5,7.169999999999999,28.679999999999996,Robusta,Large,Yes,Fort Lauderdale,33345,United States,jedinboronc@reverbnation.com,Yes,+1 (754) 219-4187,Rob,0.5,7.169999999999999,0.4301999999999999
WBA-85905-175,2022-07-13,41252-45992-VS,L-M-0.2,1,Trumaine Tewelson,ttewelsonnd@cdbaby.com,United States,0.2,4.365,4.365,Libriac,Medium,No,El Paso,88553,United States,ttewelsonnd@cdbaby.com,No,,Lib,0.2,4.365,0.56745
DZI-35365-596,2021-11-02,54798-14109-HC,E-M-0.2,2,Odelia Skerme,oskermen3@hatena.ne.jp,United States,0.2,4.125,8.25,Excelsa,Medium,Yes,Oklahoma City,73167,United States,oskermen3@hatena.ne.jp,Yes,+1 (405) 615-0298,Exc,0.2,4.125,0.45375
XIR-88982-743,2021-07-10,00852-54571-WP,E-M-0.2,2,De Drewitt,ddrewittnf@mapquest.com,United States,0.2,4.125,8.25,Excelsa,Medium,Yes,Alexandria,22313,United States,ddrewittnf@mapquest.com,Yes,+1 (571) 504-1175,Exc,0.2,4.125,0.45375
VUC-72395-865,2021-10-07,13321-57602-GK,A-D-0.5,6,Adelheid Gladhill,agladhillng@stanford.edu,United States,0.5,5.97,35.82,Arabica,Dark,Yes,Baltimore,21290,United States,agladhillng@stanford.edu,Yes,+1 (410) 991-5601,Ara,0.5,5.97,0.5373
BQJ-44755-910,2020-02-28,75006-89922-VW,E-D-2.5,6,Murielle Lorinez,mlorineznh@whitehouse.gov,United States,2.5,27.945,167.67000000000002,Excelsa,Dark,No,Evansville,47732,United States,mlorineznh@whitehouse.gov,No,,Exc,2.5,27.945,3.07395
ZKI-78561-066,2021-09-21,60121-12432-VU,A-D-0.2,3,Mordy Van Der Vlies,mvannj@wikipedia.org,United States,0.2,2.985,8.955,Arabica,Dark,Yes,Mobile,36670,United States,mvannj@wikipedia.org,Yes,,Ara,0.2,2.985,0.26865
MZL-81126-390,2022-03-08,48464-99723-HK,A-L-0.2,6,Jemimah Ethelston,jethelstonnl@creativecommons.org,United States,0.2,3.885,23.31,Arabica,Large,Yes,Hollywood,33023,United States,jethelstonnl@creativecommons.org,Yes,+1 (954) 385-3551,Ara,0.2,3.885,0.34964999999999996
MZL-81126-390,2022-03-08,48464-99723-HK,A-M-0.2,2,Jemimah Ethelston,jethelstonnl@creativecommons.org,United States,0.2,3.375,6.75,Arabica,Medium,Yes,Hollywood,33023,United States,jethelstonnl@creativecommons.org,Yes,+1 (954) 385-3551,Ara,0.2,3.375,0.30374999999999996
